date	Paris	Londres	Moscow	Madrid	Casablanca	Abidjan	Dakar	New York	Los Angles	Toronto	Istanbul	Shanghai	Tokyo	Melbourne	Vide
1937-06-01	16.858999999999998	14.793	17.092	17.813	21.357	25.437	27.142	20.395	20.55	17.13	19.756	19.756	18.303	7.465	
1937-07-01	18.471	16.787000000000006	17.682000000000006	22.546999999999997	26.767	25.123	27.735	22.587	24.264	20.058	24.156999999999996	24.156999999999996	24.881999999999998	7.574	
1937-08-01	19.226	17.463	17.572	22.235000000000007	25.616	24.138	28.348000000000006	23.011999999999997	24.122	20.845	23.013	23.013	26.453000000000007	10.071	
1937-09-01	15.135	13.741	14.024000000000001	17.123	22.448	25.455	28.534	16.25	22.147	13.767999999999999	22.166	22.166	20.67	11.23	
1937-10-01	11.368	10.568	5.507999999999999	11.554	18.531	25.799	27.888	10.206	17.809	6.2970000000000015	15.87	15.87	14.275	13.745	
1937-11-01	5.587000000000001	5.285	-0.39900000000000013	8.304	16.428	26.745	27.512	4.996	13.152	1.269	12.626	12.626	9.503	16.742	
1937-12-01	2.607	2.563	-8.019	2.9760000000000004	10.727	27.741	25.409000000000002	-1.291	11.276	-6.062	9.548	9.548	2.636	17.07	
1938-01-01	4.801	5.2170000000000005	-8.963000000000003	3.389	8.801	27.393	21.535	-2.99	10.532	-8.747	3.97	3.97	0.458	18.677	
1938-02-01	3.967	4.809	-6.491999999999999	3.4290000000000003	11.437	28.99	21.958	-0.131	9.482000000000001	-5.4689999999999985	4.7	4.7	0.7309999999999999	18.410999999999998	
1938-03-01	9.525	9.104	-0.9749999999999996	8.911	13.969000000000001	28.219	21.77	4.713	10.223	-0.16699999999999982	6.261	6.261	7.093	17.877	
1938-04-01	7.505000000000001	7.404	3.785	10.015	16.022000000000002	27.61	21.56	10.312999999999999	13.754000000000001	6.082000000000002	10.692	10.692	10.981	15.11	
1938-05-01	11.83	10.915999999999999	11.809	12.005	17.902	27.308000000000003	23.754	14.144	16.942	11.498	16.269000000000002	16.269000000000002	16.758	12.364999999999998	
1938-06-01	17.244	15.41	15.632	20.105999999999998	23.758000000000006	25.928	26.031999999999996	19.542	20.016	16.951999999999998	20.05	20.05	19.539	8.164	
1938-07-01	17.653	16.107000000000006	22.336	21.502	25.96	24.589	27.61	22.764	23.628	20.389000000000006	24.311	24.311	23.834000000000003	7.6129999999999995	
1938-08-01	18.537000000000006	16.764000000000006	20.726	21.099	24.675	24.023000000000003	27.895000000000003	23.078000000000003	23.909	20.916	24.487	24.487	24.671000000000006	8.799	
1938-09-01	15.747	14.379000000000001	14.707	16.347	21.113000000000003	24.744	27.858	15.938	22.837	12.943	19.418	19.418	20.474	10.821	
1938-10-01	10.628	9.941	6.136	13.195	19.054000000000002	25.985	27.688000000000002	12.130999999999998	16.275000000000002	9.604	15.921	15.921	14.59	13.867	
1938-11-01	9.443	8.780000000000001	2.614	9.116	14.963	26.815	27.109	5.9270000000000005	11.867	2.838	10.892000000000001	10.892000000000001	8.527000000000001	16.504	
1938-12-01	1.932	3.322	-10.298	4.0230000000000015	10.167	26.811	22.35	-0.366	11.262	-3.9789999999999996	8.467	8.467	3.4879999999999995	16.930999999999997	
1939-01-01	5.25	4.186	-8.636000000000001	5.401	10.04	26.004	21.618000000000002	-2.719	9.064	-7.8260000000000005	7.744	7.744	-0.2919999999999998	20.566	
1939-02-01	4.743	5.325	-4.339999999999999	5.0710000000000015	10.068999999999999	26.596	20.430999999999997	0.10400000000000008	7.487	-7.047000000000001	5.382999999999999	5.382999999999999	1.504	19.907	
1939-03-01	5.587000000000001	5.771000000000001	-3.64	5.957999999999999	12.122	27.525	20.279	2.047	11.296	-4.614	6.897	6.897	4.935	17.363	
1939-04-01	10.445	8.709	3.1630000000000003	8.593	13.832	27.195	20.405	7.3389999999999995	15.868	3.1190000000000007	12.02	12.02	10.700999999999999	14.304	
1939-05-01	12.11	11.237	11.132	11.945	17.694000000000003	26.927	22.447000000000006	16.491	16.986	12.757	17.63	17.63	15.319	12.108	
1939-06-01	17.087	14.546	17.11	16.582	21.377	25.492	26.302	20.472	20.295	17.448999999999998	20.128	20.128	19.555999999999997	8.865	
1939-07-01	17.424	16.244	19.616	20.734	26.482	24.65	28.034	22.234	23.644000000000002	19.694000000000006	23.225	23.225	25.475	6.94	
1939-08-01	18.285999999999998	17.025000000000002	18.509	20.997	24.901	23.983	27.735000000000007	23.003	24.436999999999998	20.034000000000002	22.563000000000002	22.563000000000002	24.503	8.7	
1939-09-01	15.277999999999999	14.957	8.578	18.154	23.379	24.301	28.289	17.689999999999994	22.471	14.789	19.204	19.204	21.944000000000006	10.354000000000001	
1939-10-01	9.325	8.405000000000001	1.617	10.549000000000001	18.326	24.997	27.666	10.915	17.412000000000006	8.100000000000001	17.192999999999998	17.192999999999998	15.699000000000002	12.245999999999999	
1939-11-01	8.879	8.316	-0.411	7.066	13.989	26.296999999999997	25.97	3.55	14.517999999999999	0.276	10.265	10.265	9.971	14.145	
1939-12-01	2.156	2.562	-7.178999999999999	3.725	11.23	26.141	23.482	-0.31099999999999994	12.174000000000001	-3.006	8.454	8.454	3.361	15.402000000000001	
1940-01-01	-2.8289999999999997	-1.5119999999999998	-18.785999999999998	2.9419999999999997	10.053	27.540000000000006	21.252	-6.9030000000000005	10.395999999999999	-11.284	3.0819999999999994	3.0819999999999994	-0.016999999999999904	18.035999999999998	
1940-02-01	3.353	1.95	-12.325999999999999	6.926	12.645999999999999	28.409000000000002	21.103	-1.946	10.674000000000001	-7.558	6.016	6.016	1.101	16.970000000000002	
1940-03-01	6.996	6.045	-5.939	9.85	15.817	28.473000000000003	22.040000000000006	-0.4980000000000002	13.357000000000001	-6.09	6.2360000000000015	6.2360000000000015	5.566	19.412	
1940-04-01	9.872000000000002	8.504	2.61	10.115	16.495	28.175	20.659	6.28	15.03	2.5989999999999998	11.399000000000001	11.399000000000001	10.753	12.725999999999999	
1940-05-01	14.110999999999999	12.635	12.2	13.202	18.402	27.043000000000003	23.024	14.466	18.777	11.312000000000001	14.672	14.672	15.806	9.846	
1940-06-01	17.72	16.544	15.390999999999998	17.051000000000002	21.697000000000006	25.634	27.308000000000003	19.072	21.737	16.442999999999998	19.99	19.99	20.285	8.33	
1940-07-01	17.043	15.729	18.739	20.695999999999998	24.831999999999997	24.59	27.973000000000006	22.261	23.018	19.324	23.308000000000003	23.308000000000003	25.219	8.469	
1940-08-01	16.935000000000002	16.133000000000006	17.573	21.58	27.203000000000007	24.461	27.677000000000003	19.602999999999998	23.585	18.519	21.711	21.711	23.523000000000003	8.971	
1940-09-01	14.843	13.303	12.543	17.264	23.023000000000003	25.148000000000003	28.392000000000003	16.096999999999998	20.049	14.203	18.753	18.753	20.109	11.071	
1940-10-01	9.835	9.476	2.377	10.218	17.485	25.995	26.82	8.802	17.795	6.65	16.386	16.386	15.244000000000002	14.388	
1940-11-01	7.56	6.7139999999999995	1.4229999999999998	6.425	13.384	26.603	25.426	4.651	12.470999999999998	0.657	12.935	12.935	10.255	14.01	
1940-12-01	1.148	3.169	-7.9060000000000015	2.059	9.457	27.201999999999998	22.923000000000002	0.424	11.486999999999998	-4.067	6.349	6.349	4.077	18.06	
1941-01-01	-0.415	0.21499999999999986	-14.409	2.266	9.595	27.305	21.916	-3.7760000000000002	10.017999999999999	-8.288	6.375	6.375	2.648	17.796	
1941-02-01	3.736	3.261	-9.982000000000001	5.3340000000000005	11.89	28.618000000000002	21.691000000000006	-2.983	11.351	-7.534	8.746	8.746	2.406	18.172	
1941-03-01	7.1610000000000005	5.0550000000000015	-6.609	7.512	13.296	28.988000000000003	20.958	-0.33199999999999985	12.474	-6.2970000000000015	7.231000000000001	7.231000000000001	5.995	15.781	
1941-04-01	8.062000000000001	6.636	1.1760000000000002	8.695	14.515	27.899	21.537	12.038	12.425999999999998	7.86	13.255999999999998	13.255999999999998	10.357999999999999	15.08	
1941-05-01	10.613	9.37	7.342	10.699000000000002	17.379	26.831	23.294	15.775	18.029	12.914000000000001	16.912	16.912	15.682999999999998	10.754000000000001	
1941-06-01	17.457	15.322	12.333	17.785	22.359	26.021	24.943	19.922	18.936	18.488	20.238	20.238	19.512	8.777999999999999	
1941-07-01	19.608	18.243	20.257	21.143	25.93	24.927	27.646	22.474	23.401	20.304	22.374000000000002	22.374000000000002	22.559	8.204	
1941-08-01	16.400000000000002	15.128	16.713	20.429	26.671000000000006	24.766	28.398000000000003	20.445	22.17	17.387999999999998	22.232	22.232	24.124	8.995000000000003	
1941-09-01	15.595999999999998	14.69	9.054	18.317999999999998	24.018	25.625	28.326999999999998	18.275	19.324	15.902999999999999	17.221	17.221	19.03	10.4	
1941-10-01	10.62	10.138	1.859	12.784	20.41	26.256999999999998	28.7	13.012	15.652999999999999	8.919	13.571	13.571	14.513	11.175999999999998	
1941-11-01	6.132999999999999	6.125	-5.6450000000000005	5.8020000000000005	14.588	26.955	26.372	6.636	14.019	3.3200000000000003	8.433	8.433	9.814	15.231	
1941-12-01	4.232	4.843	-12.003	2.4090000000000003	9.866	27.065	22.565	0.8080000000000002	9.632	-2.8180000000000005	3.237	3.237	4.667999999999998	17.547	
1942-01-01	-1.61	0.1200000000000001	-19.375999999999998	3.06	8.469	26.631999999999998	20.491	-3.786	9.78	-7.297000000000001	0.915	0.915	0.3759999999999999	18.782	
1942-02-01	-1.7129999999999992	-0.17600000000000016	-11.923	2.4419999999999997	9.712	28.531	20.008000000000006	-3.1630000000000003	8.836	-8.959	5.946000000000001	5.946000000000001	0.30600000000000005	18.753	
1942-03-01	7.279	4.6419999999999995	-10.308	8.434000000000001	14.023	28.862	20.648000000000003	4.34	11.404000000000002	-0.43800000000000017	5.537999999999999	5.537999999999999	7.926	17.613	
1942-04-01	10.84	8.839	2.37	9.896	15.303	28.005	21.136	10.662	12.936	7.774	10.161	10.161	11.042	13.459000000000001	
1942-05-01	13.252	11.375	11.435	13.648	19.643	26.659000000000002	22.833	16.819000000000003	15.858999999999998	12.192	16.912999999999997	16.912999999999997	15.125999999999998	11.678999999999998	
1942-06-01	16.5	14.800999999999998	13.890999999999998	18.706	22.529	25.48	26.446	20.038	19.952	17.179000000000002	21.696	21.696	20.371	9.031	
1942-07-01	17.75	16.183	17.557000000000002	21.395	25.763	24.076999999999998	27.954	22.526999999999997	24.595	18.865	21.932	21.932	26.184	7.962999999999999	
1942-08-01	18.851	17.147000000000002	16.252	21.025	25.366999999999997	23.555999999999997	27.494	20.779	23.764000000000006	18.594	22.378	22.378	25.267000000000003	9.427	
1942-09-01	16.156	14.293	10.719000000000001	17.209	22.734	25.357	28.127	17.532	20.453	14.21	19.419	19.419	22.416	11.136	
1942-10-01	12.468	10.834000000000001	5.9350000000000005	13.200999999999999	20.034000000000002	25.768	28.133000000000003	11.68	17.866	8.459000000000001	15.19	15.19	13.869000000000002	12.947000000000001	
1942-11-01	5.392	5.297999999999999	-4.048	6.430999999999999	14.655	26.953000000000003	25.862	5.292999999999999	13.552	1.4940000000000002	9.967	9.967	7.701	15.16	
1942-12-01	4.746	5.8229999999999995	-7.468	4.062	11.212	26.226999999999997	23.413	-3.2060000000000004	10.289000000000001	-6.997999999999999	5.571000000000001	5.571000000000001	2.99	18.378	
1943-01-01	4.774	4.412	-14.795000000000002	4.928	10.04	26.709000000000003	20.829	-3.2710000000000004	9.631	-10.323	3.188	3.188	-0.2469999999999999	19.455	
1943-02-01	5.334	5.532	-6.517	4.4750000000000005	10.101	28.042	21.236	-1.724	11.415999999999999	-6.632000000000001	2.964	2.964	1.1949999999999998	18.189	
1943-03-01	8.181999999999999	6.5840000000000005	-3.2019999999999995	7.141	13.046	27.796	20.014000000000006	2.269	12.392000000000001	-4.793	4.216000000000001	4.216000000000001	4.386	17.281	
1943-04-01	11.877	10.895	6.149	11.888000000000002	16.725	27.334	21.845	5.956000000000001	14.592	1.4740000000000002	10.162	10.162	9.285	12.17	
1943-05-01	14.54	12.672	12.254	15.5	20.187	26.186	24.301	15.552999999999999	18.204	11.015	15.047999999999998	15.047999999999998	15.828	9.843	
1943-06-01	16.180999999999997	14.850999999999999	15.783	20.823	24.607	25.378	27.066	22.585	18.897000000000002	19.238	19.02	19.02	20.1	7.733	
1943-07-01	19.352	16.883000000000006	17.434	20.680999999999997	25.204	24.024	28.088	22.791999999999998	23.108	19.322000000000006	21.215	21.215	23.971999999999998	7.73	
1943-08-01	18.768	16.779	16.486	22.691999999999997	27.112	23.463	27.493	21.871	22.684	18.288	22.886	22.886	25.83	7.415	
1943-09-01	15.187	13.78	10.718	16.764	21.827	24.699	27.793000000000006	17.038999999999998	22.213	13.467	19.971	19.971	22.303	10.067	
1943-10-01	11.923	10.777	5.651	11.42	18.051	25.816999999999997	27.555	10.536	17.317	7.086	17.389	17.389	14.977	11.72	
1943-11-01	5.532	5.803999999999999	-0.4869999999999999	5.416	11.783	26.455	26.18	4.04	13.485	0.55	13.799000000000001	13.799000000000001	8.552999999999999	14.360999999999999	
1943-12-01	2.712	3.312	-3.862	3.646	9.949	26.868	22.11	-2.7110000000000003	9.52	-6.431	8.106	8.106	3.5969999999999995	16.217	
1944-01-01	5.1389999999999985	5.7010000000000005	-3.9700000000000006	2.555	9.489	26.641	21.871	-1.6569999999999998	9.051	-4.374	4.0760000000000005	4.0760000000000005	0.15500000000000005	19.15	
1944-02-01	1.7819999999999998	3.353	-5.792999999999998	2.044	10.122	27.706	20.509	-1.831	8.275	-6.869	6.8839999999999995	6.8839999999999995	0.75	17.895000000000003	
1944-03-01	4.7410000000000005	5.0760000000000005	-2.398	7.0280000000000005	13.271	27.807	20.896	1.033	11.808	-4.9030000000000005	7.601	7.601	3.6289999999999996	17.522000000000002	
1944-04-01	11.299	9.953	1.4979999999999998	10.734000000000002	16.932000000000002	27.869	21.749	7.291	12.383	2.9770000000000003	11.712	11.712	8.421	11.607000000000001	
1944-05-01	13.377	11.594000000000001	11.612	14.507	20.345	27.56	23.607000000000006	17.839000000000002	16.378	14.597000000000001	14.500999999999998	14.500999999999998	16.189999999999998	10.34	
1944-06-01	15.662	13.94	14.92	18.119	21.941000000000006	25.799	27.022	20.495	17.648	17.837	20.715999999999998	20.715999999999998	20.769000000000002	7.8420000000000005	
1944-07-01	18.584	16.907	17.849	20.982	25.776	24.947000000000006	28.447000000000006	23.416999999999998	21.356	19.585	22.365	22.365	24.158	7.441000000000002	
1944-08-01	20.791999999999998	17.875999999999998	15.82	21.988000000000003	25.171000000000006	24.535999999999998	28.486	22.761999999999997	23.267000000000003	20.028	21.555999999999997	21.555999999999997	25.698	8.073	
1944-09-01	14.402	12.876	12.754000000000001	17.496000000000002	22.725	25.081	28.089	18.155	21.46	15.161	19.7	19.7	20.993	11.495999999999999	
1944-10-01	9.748	9.189	5.195	9.443999999999999	17.980999999999995	26.263	28.276999999999997	10.436	17.039	7.912000000000001	17.133	17.133	14.251	12.886	
1944-11-01	6.968	6.075	-1.7200000000000002	7.117000000000001	14.518	27.201	26.844	4.9719999999999995	11.228	2.6239999999999997	11.878	11.878	8.943	15.378	
1944-12-01	3.2939999999999996	2.8480000000000003	-8.635	3.0900000000000003	9.604	27.272	22.455	-2.759	10.495	-6.718999999999999	7.521	7.521	1.9569999999999996	16.915	
1945-01-01	-1.9230000000000005	0.17600000000000016	-10.639	0.2410000000000001	7.516999999999999	27.281	22.741999999999997	-6.622999999999999	8.913	-12.587	5.327000000000001	5.327000000000001	-1.5590000000000002	18.072	
1945-02-01	7.273999999999999	7.01	-9.557	6.2829999999999995	11.293	27.933000000000003	22.0	-1.781	10.309000000000001	-6.924	3.322	3.322	-1.2360000000000002	17.088	
1945-03-01	8.51	8.067	-6.151	8.711	14.282	28.512	23.513	8.370000000000001	9.45	4.24	5.293000000000001	5.293000000000001	4.4639999999999995	14.855999999999998	
1945-04-01	11.843	9.978	3.071	13.915999999999999	19.663	27.967	24.075	11.401	13.724	7.1979999999999995	9.952	9.952	11.064	12.890999999999998	
1945-05-01	15.287	12.705	8.387	14.674000000000001	19.895	27.193	22.666	13.509	16.125	8.911	17.973	17.973	13.887	10.539000000000001	
1945-06-01	17.727999999999998	15.249	14.885	19.705	23.698	25.786	25.851999999999997	19.64	19.472	15.582999999999998	19.266	19.266	19.328	9.534	
1945-07-01	19.627	17.317999999999998	17.902	21.87	25.506999999999998	24.498	28.061999999999998	22.026999999999997	24.566	18.562	22.658	22.658	20.874	7.050000000000002	
1945-08-01	18.073	16.209	17.334	19.645000000000003	23.895000000000003	24.268	27.788	20.927	24.101000000000006	18.643	24.04	24.04	25.57	9.652999999999999	
1945-09-01	16.266000000000002	14.626	10.653	19.136	23.939	25.250999999999998	28.105999999999998	19.16	22.443	14.765999999999998	20.159000000000002	20.159000000000002	20.605999999999998	10.088	
1945-10-01	12.208	11.547	2.449	13.432	20.476	25.910999999999998	28.465	10.521	17.457	7.234000000000001	14.020999999999999	14.020999999999999	14.838	12.422	
1945-11-01	6.135	7.287000000000001	-2.9139999999999997	8.16	16.284000000000002	27.101999999999997	26.639	5.846	12.450999999999999	2.2430000000000003	11.507	11.507	9.095	15.779000000000002	
1945-12-01	4.521	4.564	-10.171	4.952	12.819	26.483	25.259	-3.6830000000000003	9.448	-7.0470000000000015	6.32	6.32	2.559	18.079	
1946-01-01	0.6759999999999997	2.8110000000000004	-8.266	1.6940000000000002	9.397	26.73	20.864	-1.855	9.076	-6.255	4.71	4.71	1.178	19.135	
1946-02-01	6.267	6.002999999999999	-8.83	5.292999999999999	11.344	27.981	22.081999999999997	-2.1990000000000003	8.972000000000001	-8.613	5.817	5.817	1.835	17.667	
1946-03-01	6.34	5.115	-4.1179999999999986	6.747999999999999	12.924000000000001	28.476	21.444000000000006	7.657	11.366	3.884	6.756	6.756	4.113	15.660999999999998	
1946-04-01	11.28	9.87	4.073	9.047	14.443	27.906999999999996	20.494	8.626000000000001	15.097000000000001	4.723000000000001	11.452	11.452	12.145	12.026	
